bin_iin,manufacturer_name,legal_address,actual_address,phone,email,website,date_included_in_the_registry,date_of_change,number_of_employees,oced_code,kato,production_capacity
130740006654,"ТОО ""Көмір 2050"" Республика Казахстан
","Область Карагандинская, г. Караганда, район Октябрьский, ул. Ташкентская, строение 1 Б",,,,,,,,,,
220340037054,ТОО «Cropi Max»,"050059, Республика Казахстан,  г.Алматы, Медеуский район,  ул. Хаджи Мукана д. 39, кв. (офис) 32",,,,,,,,,,
210640017752,Master Sky (Мастер Скай),"Республика Казахстан, Жетысуский район, г.Алматы, пр.Рыскулова 82, офис1",,,,,,,,,,
210340002357,"LLP""TN Group.LTD"" (ТН групп.ЛТД)","Республика Казахстан,г.Алматы,ул. Ауэзова д.2.",,,,,,,,,,
081040019403,ТОО Пауза продукт,"Алматинская обл, Талгарский р, с. Бесагаш, АПК Луч Востока уч. 291",,,,,,,,,,
550811401522,«Индивидуальный Предприниматель ЭЛЯ»,"Атырауская область, г.Атырау, пр. Кабдолова, 52",,,,,,,,,,
220140024164,"Товарищество с ограниченной ответственностью ""ECO Сад""","Казахстан, город Алматы, Турксибский район, улица Шолохова, здание 1",,,,,,,,,,
210540026202,"ТОО ""Stroy BB Group""","Казахстан, город Шымкент, Абайский район, улица Асанбая Аскарова, дом 30, кв. 75, почтовый индекс 160005",,,,,,,,,,
220840044590,ТОО «RB Natural Products»,"Республика Казахстан, г. Шымкент, улица Аль-Фарабийский район, мкр. Сауле, улица Ж.Жабаева, дом 28",,,,,,,,,,
201140011607,ТОО Gold Chemial Company,"Казахстан, Северо-Казахстанская область, город Петропавловск, ул. Героя Советского Союза Чкалова, здание 48",,,,,,,,,,
180640025656,"ТОО ""NAURZUM-NAN""","Республика Казахстан,город Костанай,улица Карбышева дом 38.",,,,,,,,,,
790906403524,"ИП ""Мирошниченко""","Жамбылская область, Кордайский район, с.Кордай, ул.С.Лазо, д.10",,,,,,,,,,
180640033373,ТОО RAMCO Refinery,"г.Актобе, пр. А.Молдагуловой 46 по поручению ТОО ""Oil Transshipment"" г.Алматы, Медеуский район, ул.Ладушкина,  д. 120/27",,,,,,,,,,
550329300365,"ИП ""Амантаев""","город Шымкент, улица Еркиндик, д 9А, Республика Казахстан",,,,,,,,,,
970409300113,ИП «QazHoreca»,"Республика Казахстан, г.Алматы, ул.Дунентаева, дом №4",,,,,,,,,,
71140012021.0,"""Tobearal Oil"" LLP","Atyrau region, Atyrau city, Aiteke Bi 43 a Republic of Kazakhstan",,,,,,,,,,
170740016341,ТОО «ModeX Astana»,"Республика Казахстан, г. Нур-Султан, район Алматы, проспект Әль-Фараби, здание 95",,,,,,,,,,
210540036379,"ТОО ""ASIA-TRADE LTD (АЗИЯ-ТРЭЙД ЛТД)""","Республика Казахстан, 010000, г. Нур-Султан, р-он Сарыарка, ул. Кенесары, здание 17",,,,,,,,,,
180540018789,ТОО «Промышленные поставки»,"Республика Казахстан,город Алматы, Алмалинский район, улица Ауэзова, дом 60, 050008",,,,,,,,,,
190240003924,Товарищество с ограниченной ответственностью «BASTAY'-ASTANA»,"РК, ВКО, город Усть-Каменогорск, село Меновное, Переулок Кооперативный, дом 25",,,,,,,,,,
030640009248,"Товарищество с ограниченной ответственностью ""Лэнд Ост""","Республика Казахстан, Костанайская обл. г. Костанай ул. Амангельды д. 37 кв. (офис) 4",,,,,,,,,,
160440033884,"ТОО ""GURMAN trade""","Республика Казахстан, г. Караганды, ул. Гоголя 2/1",,,,,,,,,,
131040004348,"ТОО ""NuriSoft""","Республика Казахстан, Туркестанская обл., Сайрамский район, с.Карасу , ул. Ауезова №14",,,,,,,,,,
050840019701,"ТОО ""Байбус""","г. Семей, ул. Кабанбай Батыра 42-123",,,,,,,,,,
861229400429,ИП Кадырбекова Жулдуз Болатовна,"Акмолинская область, Аршалынский район, а. Жибек-Жолы, ул. Макатаева 2А",,,,,,,,,,
200840027913,"ТОО ""ADS logistic""","г.Нур-Султан, р-н Алматы, ул.Бурабай, Здание 36а",,,,,,,,,,
100540001412,"ТОО ""Стандарт Ресурсис""","Казахстан, Туркестанская область, Ордабасинский район, Бадамский сельский округ, село Бадам, улица А.Шопакулы, здание 1А",,,,,,,,,,
200240023770,"ТОО ""Maks-AT-2020""","Республика Казахстан, г. Шымкент, мкр. Нурсат, д. 153, кв. 6.",,,,,,,,,,
701107301851,ИП Кенжемолдаев Меир Абзелханович,"г. Нур-Султан, ул. Бараева, д. 21, 74",,,,,,,,,,
640103300914,ИП Тажигулов А.К.,г. Тараз ул. Кошеней 181,,,,,,,,,,
200840023514,"ТОО ""Aerolit Commerce""","Республика Казахстан, г. Алматы, ул. Толе би 189",,,,,,,,,,
161140019810,"ТОО ""APINA EXPORT""","Республика Казахстан, 010000, город Нур-Султан, ул. А.Байтурсынова 5, н.п.42",,,,,,,,,,
041240006342,"ТОО ""Кобзал"",","Республика Казахстан, г. Актау 14 мкр., 46 дом, 42 кв",,,,,,,,,,
170640009345,ТОО Green Gold SKO,"150009,г.Петропавловск,ул.Сабита Муканова 50 оф.320",,,,,,,,,,
191140000538,"ТОО ""Asala""","Казахстан, Костанайская область, г. Костанай, ул. Киевская , 16",,,,,,,,,,
180140020365,ТОО «Азия Сад»,"РК, Жамбылская область, Кордайский район,село Сортобе, улица Алтын Орда, дом 272",,,,,,,,,,
220340015678,ТОО 4 You Company,"г.Алматы, ул Тимирязева 42/15",,,,,,,,,,
020940005670,ТОО «ЛИМ Сервис»,"Республика Казахстан, г. Алматы, Бостандыкский район, ул.Тимирязева, дом 42, почтовый индекс 050060",,,,,,,,,,
191140003255,"ТОО ""Green Technology Industries""","РК, г.Алматы, Бостандыкский район, ул.А.Кекилбайулы, дом №34, Корпус БЦ Capital Tower, к.оф13-02",,,,,,,,,,
150340022714,Товарищество с ограниченной ответственностью «PillarisKazakhstan»,"Республика  Казахстан, область Актюбинская, город Актобе, район Астана, улица Ораза Татеулы, дом 2, корпус 1, н.п. 2",,,,,,,,,,
140740001704,"ТОО ""TKG-транс""","г. Темиртау, ул. Привокзальная, 6, Карагандинская обл., Республика Казахстан.",,,,,,,,,,
030940004832,"ТОО ""Укр Торг Строй""","Казахстан, г.Актобе, район Алматы, 41 разъезд, 67а",,,,,,,,,,
190640013003,ТОО «SUN PLANET KAZAKHSTAN»,"050059, Республика Казахстан, г.Алматы, Бостандыкский район, пр.Аль-Фараби 101/33",,,,,,,,,,
130740008958,"ТОО ""SKD ЭКО системы""","РК, г.Алматы,  ул.Желтоксан, д.111/65, н.п. 95 индекс 050000",,,,,,,,,,
200740017625,"ТОО ""KAZ EXPORT 2020""","Казахстан, город Нур-Султан, район Сарыарка, улица Бейбитшилик д.18, почтовый индекс 010000",,,,,,,,,,
